,business_id,topic,words
2623,WeFiN2FCYviL-5uwzPc_rQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2624,WeisR1JbgA82LlSdvFpylg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2625,Wf-TBQspZjvPW-ye5J4GNA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2626,Wf9Ir1pvAmQL5GXgBEvCcA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2627,WfirX5srPxO81WfhTgQnEg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2628,WgWZDEDf2mbbrmSOIFPDRw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2629,WhcPjw9vy8Ug0KjWEVRWcQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2630,Wir0Sqj_M_XH1xr1eBqrUg,0,"['cupcake', 'glutenfree', 'chocolate', 'gelato', 'cone', 'chocolatiers', 'custom', 'cookie', 'treat', 'patisseriecake']"
2631,WivPKMgwbQpHFuD1cvdVqA,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
2632,Wk21f0DAM7uj3DaJ_rMI-Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2633,WkV5EyZNtRQOw7eurJ_Fdg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2634,WkcmS4_R6iCUdxuNEEcM-Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2635,WlcnQ4EJiyEwBzHpP-qVPA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2636,WoFttPbJRti49sXBgOeIBQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2637,Wq17qKvbgyPhYWwCK3ksVg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2638,Wq_1vdxlxFiZnU0-LmE4fQ,5,"['greek', 'mediterranean', 'gyro', 'eastern', 'middle', 'pita', 'hummus', 'falafel', 'hookah', 'dominican']"
2639,WvS-UFR2_5Sf70Urk_ooxw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2640,WvT23sMIsEfUzVdl5VpYZw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2641,WwEwCuHfijeTpEl_OY3t3w,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2642,WxErD0awTqww4kOmmkiOQw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2643,WxW50gAkatN0OtCPZD664Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2644,Wyy8UIqOlvvaHBQxodo1xw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2645,X0OLlEMMJTWhbcGwgWIFWA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2646,X0roUN1nuaVp0JG9o5kSrA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2647,X0vPZIkbUj22afBQz5-neA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2648,X1cAKstyGPdqJEY1-_rSYA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2649,X28XK71RuEXPapeyUOwNzg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2650,X3EnqzHK5ykE-biXkFgjPA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2651,X3jaJDlA5YqN1EZhV9KCkQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2652,X40VhB9EjukMLVBlOIqKBQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2653,X58bbekzeDgD-UHcjfEOIg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2654,X5pLH_HQG0ckmsqkjDxEHA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2655,X6ZkbbAwCcz-ML1iihsszw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2656,X8lkTEx6xVfdEcw4DTdJbg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2657,X9R0NTHRMEcXngpLmor4uw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2658,X9e-lTfOeY0z6C-VAiSf5Q,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
2659,X9e_btDPux6JGqqw8UF_Pg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2660,XBFPFjjCYZhd2zmZLqRdEw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2661,XBYalnLmnJH5OPNacRJIAA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2662,XBlwldJfMJPzgEatHKFx8w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2663,XD5ylS_X5k7YQoG8p5MUMQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2664,XDEgMLsnL9u4qPV_bNCZHQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2665,XDlOFRDWQGVjzlvUs1X5Iw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2666,XEGDYbO3Clwi2zIizElMAw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2667,XEQp7kQVLJNXOXs5i_pU-Q,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
2668,XEbH4l31GaUoaJ9RaBilqA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2669,XF2SR4yNnIOGRGH9goofuA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2670,XFKgFcl9XPk7hWlY_IBBAA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2671,XGcFMGXMqfIiQufrkbveaQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2672,XH65ppjM-rlUmMnlH6CAFg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2673,XH8H630zdwkFANePYmmXqQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2674,XHF3oYylaLPeAynPo3bOKg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2675,XKevywsd9Br4YDcd7IC2-w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2676,XMIi8JfGtsUl4gbd1zUUdQ,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
2677,XMzcXTBnGYvbSdBtx21ZGg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2678,XOzMkJ9XAnzFdLLsjGtzIQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2679,XP7CmK61lneYpjHTWMkbdQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2680,XQ6mIXhO9YjMKys2r-J5dQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2681,XQtlyrBqd7PPL9muY-pZew,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2682,XRhKQxw8bQFF9iq-j721_Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2683,XSuO2E30ArnrjH9jquaK5Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2684,XT5_kglJi3zjHE5nE7bhiA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2685,XUHMMzn7xWoNKKuTibkChA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2686,XV-jiJ6yb0LXlh4EyEWbqQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2687,XVI5rfr_1I-NY7JwgSj1yg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2688,XVk7x57tK9YRkVydZl820w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2689,XWJASeDmCSNq6Uo2CTZOiw,0,"['cupcake', 'glutenfree', 'chocolate', 'gelato', 'cone', 'chocolatiers', 'custom', 'cookie', 'treat', 'patisseriecake']"
2690,XXQapFBGBSJ5eXKyjUI1bg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2691,XXXpyqzP0B2i8J2eWr2Zig,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2692,XXlQSGEySUDafAZJEozl8Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2693,XYjlZTXifIjpAbPW33tCXw,0,"['cupcake', 'glutenfree', 'chocolate', 'gelato', 'cone', 'chocolatiers', 'custom', 'cookie', 'treat', 'patisseriecake']"
2694,XZRsPZb30NWjgqZBSumsSw,7,"['cheesesteaks', 'crepe', 'panda', 'dress', 'creperies', 'barbeque', 'countertop', 'installation', 'professional', 'express']"
2695,XZ_jM8hnMakTT5eObEtY8A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2696,XZfgiMT8fZtGN1KkecoSrw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2697,XZweIXAOyAYEvwZbtw8dgA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2698,XZzjDQKlg5yyC7GhEuoQgQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2699,Xa71VM37G-SdRmGjc_VzCQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2700,XaCfq62KuZqituHdrDRrSg,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
2701,XbLXmPpikzyij7Z_K7RNEw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2702,XbugCgPTEaWae62jAmZ3Dw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2703,Xc68WCUnfouCMPTY6oEQfg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2704,XeYQ5_nuBOKKuMuDNl8HEw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2705,XgI7w8ZI_759LJzj7zK5dg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2706,XikEvo8czuw7aqBQ00cqyA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2707,XisEaN0YxDeMc-9rQp6Qag,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2708,Xit0e7j_t2Sl0-sx6Fq-BQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2709,XjSfrrBDZaimpp4lWGI5Qg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2710,XjXqBCD1Qyo7RHGGh2eX5g,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2711,XkshTwAF5Nu-mDaZhYuQvQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2712,XkxHkWoeaxretagSuMkUdQ,0,"['cupcake', 'glutenfree', 'chocolate', 'gelato', 'cone', 'chocolatiers', 'custom', 'cookie', 'treat', 'patisseriecake']"
2713,Xm0_sgS_2nr0pCRwJbnWBg,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
2714,XqBHhBoSiRhBmQ0pHmhnyg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2715,Xsvi9wYhD7u5XrK2EKDd8w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2716,XtZHXeekKiULPwI6mG8Jug,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2717,XtauQshG2prtVwTuQJB9Qw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2718,XuQ5ekbJ9eRUX06JTqJHaQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2719,XupqzjOerK3DcIoWWIKslg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2720,XuyBhE9Qxy8nxw_6piiYcw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2721,XwATUlsFWMbKbV4KpfzF6A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2722,XwoXi0M66RU6Gouq-DSDHw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2723,Xxo2JLzEtRhzmE29kyp6Jg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2724,XyBe3WZgtYSV2iJm4Mkn2w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2725,XyDZKDITOvci7oBX7USGCg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2726,XzBfQr0okVik-G8tU6vJfQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2727,Y1goKVvKvdU6af1zHeOtKw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2728,Y2ILjbd9nLM_El5KKAwbbg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2729,Y3jBBjHe_YoaRVHBos2S-g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2730,Y4Mo7G0PRyC-IJ0WSQCkOQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2731,Y4Tdzmd0UC3JBqwZjMEJNw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2732,Y5RUhntIPDfe2eKriQFIZg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2733,Y6Z9Egp72LM9uwjsmNFwug,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2734,Y6kqH6C50FFL_qC878ZNtA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2735,Y9XDoL1XKgtPLQjzla7gbw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2736,YBEBKk8emnubhFw7DLfi5g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2737,YBps98IjEYe03M6ru_snLg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2738,YC0y5wGsy4nA17CRJieQSw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2739,YCPhdj_9t7o_NdN76WKJVg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2740,YEJh9kUueYsB_OSY11HXUA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2741,YFF9QHuMMi5nT1TtY2L2tw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2742,YHlZCtNLplWoXK_eoOs9-g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2743,YHrP-o3aTo1JJXGsQovU0A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2744,YICdPG1yr1tzlZBd05xcQQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2745,YJn_vbvLVLySH3ZdMYlSsQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2746,YKAcEh3jygrVpxFEugGf1g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2747,YKFGSDwaJx1qNYoNf3BarA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2748,YL5xstx0C0XP5V_5LRxZuA,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2749,YLYLVY1HuQG1IvYjXyHzww,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2750,YLZ6XqKo-cixzMtNMHKEvw,8,"['buffet', 'tour', 'dog', 'cajuncreole', 'arcade', 'indian', 'winery', 'chicago', 'game', 'naan']"
2751,YMHgoGCz8PYBz2DcIcjYJw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2752,YNacAoMJquK55IbqZ4_Ovg,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
2753,YOZWP7qlFpHn9rodJSFWDw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2754,YPC4QuHJ7mYG_3kzyxdp6A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2755,YRL_KHFae1m7VU5cdx20OA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2756,YRWRq25_XCUeeqSlK1QZLA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2757,YRw8RmnSc1olsEFTf5H6Eg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2758,YTuvqfE-3mPb2TtzmiY8Pw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2759,YVGvWVxodoInrKBTPCfEgQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
2760,YVvm1Q3ir5TET0f66FOX_g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2761,YWHjn0eLLtdj-w0v4XoNkQ,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
2762,YWhh1sDTgNb7dPCLbwjznA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2763,YXCf94ZtwQ31N4sRhQGUSw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2764,YYiVZ4D8ogtPmdoFu1GRlg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2765,Y_aUDKJkUW9GFQLUL-Zmww,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2766,YaOdVL6-xE-pYwv3z9rWQQ,5,"['greek', 'mediterranean', 'gyro', 'eastern', 'middle', 'pita', 'hummus', 'falafel', 'hookah', 'dominican']"
2767,YbEVMCXzbcibj2a11Yzg1g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2768,Yba0u3mogMlF7QOJNVxWog,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2769,YcLko7hjnKChATLkTubvMQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2770,YcP6XiXITpQY-RvL-McTOA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2771,YctbBmhrWLXw9-yCYHPknA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2772,YedKs_jpocLcOHCzcRJ7cQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2773,YgG-yAuu5sthGjl2WBa1NQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2774,YgppXEDVZvx9i02ExwN48Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2775,Yh_KhyVD6ZBwsIQQ1wSUpw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2776,YhpUIN4ByTEMdFbWJvIB9A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2777,YiSmznpxIFwSg-GLX_-vjQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2778,Yj5JUGZsOeUEiSI1T9xj5A,0,"['cupcake', 'glutenfree', 'chocolate', 'gelato', 'cone', 'chocolatiers', 'custom', 'cookie', 'treat', 'patisseriecake']"
2779,YjQyrXNL5HcFMY6lEtk5ag,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2780,YjhB8zb8tvaBUTp5d86AYQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2781,YkKR-S0usTszBV0Ja-gyjQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2782,YkNfdjwFtleFOOhHTvXUUQ,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
2783,YlAI0sW0bsVsvErTnfXoHQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2784,YlEBQLfRHocJDn4gRlgczw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2785,YlOsfQ6V1F_irTBdVi8ybg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2786,Ym7H4qc_VX6R9A9FziTBpw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2787,Yn25-9GA_5vc223Azg25uQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
2788,YnGlopjmCYM6Pw07qt9bfw,5,"['greek', 'mediterranean', 'gyro', 'eastern', 'middle', 'pita', 'hummus', 'falafel', 'hookah', 'dominican']"
2789,YnWFYj620huykfaUWYl1UA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
